popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat
41,182386,False,0.452,0.633,G,-12.691,major,0.0475,0.782,0.841,0.114,0.506,178.942,4,idm,FALSE,Presto
40,193413,False,0.654,0.61,B,-3.468,major,0.0322,0.217,0,0.783,0.596,131.644,4,forro,FALSE,Allegro
65,207986,False,0.354,0.942,G,-3.245,major,0.237,3.9e-4,6.36e-6,0.431,0.242,119.992,4,grunge,FALSE,Moderato
30,155466,False,0.453,0.616,D,-9.085,minor,0.0974,0.853,3.86e-5,0.678,0.435,116.468,4,tango,TRUE,Moderato
33,120411,False,0.487,0.599,A,-11.224,major,0.0327,0.0183,0.354,0.913,0.171,134.237,4,cantopop,FALSE,Allegro
37,180866,False,0.602,0.742,B,-4.148,major,0.0318,0.035,0,0.133,0.605,130.018,4,german,FALSE,Allegro
6,471334,False,0.601,0.468,A#/Bb,-14.289,major,0.311,0.00303,0.914,0.111,0.188,130.032,4,detroit-techno,FALSE,Allegro
15,272000,False,0.512,0.821,F#/Gb,-12.631,major,0.0722,0.367,0.716,0.126,0.15,159.875,4,idm,FALSE,Allegro
27,257358,False,0.576,0.587,D,-11.745,major,0.0292,0.338,0.344,0.291,0.579,100.432,4,bluegrass,FALSE,Andante
14,315935,False,0.815,0.337,A,-13.557,minor,0.0431,0.154,0.397,0.0991,0.677,117.897,4,chicago-house,FALSE,Moderato
13,159666,False,0.68,0.29,C,-10.594,major,0.0297,0.901,9.33e-5,0.0975,0.671,116.875,4,honky-tonk,FALSE,Moderato
21,178973,False,0.409,0.845,G,-4.329,major,0.074,0.133,1.87e-5,0.0849,0.83,194.08,4,j-idol,FALSE,Presto
38,273360,False,0.644,0.806,C#/Db,-3.224,minor,0.0322,0.359,0,0.0667,0.656,90.044,4,salsa,FALSE,Andante
21,339560,False,0.613,0.97,E,-2.495,major,0.0719,0.046,0,0.279,0.483,125.02,4,j-idol,FALSE,Allegro
0,154466,False,0.374,0.728,F,-4.76,major,0.036,0.718,0,0.114,0.677,125.17,4,psych-rock,FALSE,Allegro
27,242760,False,0.548,0.96,A,-2.138,major,0.0698,0.242,0,0.333,0.841,152.004,4,j-idol,FALSE,Allegro
43,172440,False,0.506,0.876,D,-5.877,minor,0.316,0.194,1.86e-6,0.353,0.676,124.218,5,afrobeat,FALSE,Allegro
11,427200,False,0.739,0.59,D#/Eb,-12.259,minor,0.048,0.302,0.879,0.0419,0.872,99.975,4,chicago-house,FALSE,Andante
0,140725,False,0.709,0.828,G,-5.065,major,0.0582,0.136,0.0328,0.133,0.806,140.015,4,children,FALSE,Allegro
54,129026,False,0.56,0.406,F,-10.079,major,0.0339,0.845,9.85e-4,0.148,0.664,115.008,4,rockabilly,FALSE,Moderato
22,454622,False,0.303,0.164,G,-16.777,major,0.0373,0.978,0.384,0.107,0.093,112.328,4,new-age,FALSE,Moderato
29,233493,False,0.585,0.472,G,-7.571,major,0.0507,0.0205,5.07e-6,0.2,0.5,159.754,4,rock-n-roll,FALSE,Allegro
19,193765,False,0.41,0.878,C,-3.741,major,0.377,0.183,0,0.0737,0.542,87.594,4,children,FALSE,Andante
21,211160,False,0.635,0.822,D,-7.123,minor,0.0378,9.89e-4,0.114,0.247,0.601,103.05,4,afrobeat,FALSE,Andante
2,336368,False,0.726,0.277,A,-15.239,minor,0.0487,0.531,0.843,0.0887,0.0784,125.942,4,detroit-techno,FALSE,Allegro
10,324573,False,0.456,0.314,A,-11.722,minor,0.0399,0.468,0.874,0.0804,0.167,105.918,4,idm,FALSE,Andante
24,197533,False,0.494,0.178,G,-16.524,major,0.0281,0.592,0,0.168,0.262,87.371,3,honky-tonk,FALSE,Andante
41,283133,False,0.333,0.315,B,-9.795,major,0.0314,0.949,0.202,0.202,0.0606,119.958,4,ambient,FALSE,Moderato
20,239506,False,0.523,0.912,C#/Db,-2.243,major,0.0397,0.0612,0,0.369,0.824,161.906,4,j-idol,FALSE,Allegro
21,288026,False,0.58,0.536,E,-4.601,minor,0.0262,0.641,0,0.141,0.409,116.916,4,j-idol,FALSE,Moderato
27,375395,False,0.429,0.144,G,-23.069,major,0.0348,0.99,0.698,0.576,0.172,116.743,4,new-age,FALSE,Moderato
19,157266,False,0.714,0.4,G#/Ab,-13.521,major,0.036,0.538,3.65e-5,0.182,0.823,119.431,4,honky-tonk,FALSE,Moderato
1,222893,False,0.579,0.978,C,-5.327,minor,0.0548,8.55e-5,1.41e-4,0.0955,0.558,125.073,4,alt-rock,FALSE,Allegro
19,239600,False,0.669,0.918,E,-3.603,minor,0.274,0.387,0,0.0834,0.738,173.905,4,kids,FALSE,Vivace
56,216885,False,0.362,0.763,D#/Eb,-8.514,major,0.0589,0.015,0.00481,0.237,0.431,187.291,4,folk,FALSE,Presto
46,250346,False,0.413,0.836,C,-4.867,major,0.0433,0.00202,0,0.0842,0.303,143.962,4,world-music,FALSE,Allegro
23,240466,False,0.739,0.854,C#/Db,-3.464,major,0.0738,0.133,8.09e-6,0.16,0.792,126.39,4,afrobeat,FALSE,Allegro
24,68360,True,0.713,0.923,D#/Eb,-6.259,minor,0.946,0.771,0,0.93,0.371,96.059,3,comedy,FALSE,Andante
55,160553,False,0.744,0.706,G,-4.54,major,0.054,0.638,0,0.437,0.79,121.965,4,sertanejo,FALSE,Allegro
34,220880,False,0.569,0.974,C,-3.904,minor,0.322,0.391,2.78e-5,0.804,0.39,118.352,4,ska,FALSE,Moderato
0,387800,False,0.424,0.0189,G,-26.86,minor,0.115,0.967,0.895,0.133,0.167,111.498,4,iranian,FALSE,Moderato
47,317160,False,0.394,0.834,B,-6.658,major,0.0632,0.142,0.00107,0.919,0.834,147.975,4,alt-rock,FALSE,Allegro
49,170709,False,0.701,0.83,D,-6.291,major,0.0634,0.737,0,0.772,0.812,155.071,4,pagode,FALSE,Allegro
28,262200,True,0.194,0.94,B,-5.111,major,0.168,0.00245,0.0055,0.18,0.0996,179.982,4,death-metal,FALSE,Presto
23,169213,True,0.483,0.424,C,-7.724,major,0.0292,0.498,0,0.1,0.256,114.717,4,comedy,FALSE,Moderato
9,131244,False,0.641,0.446,B,-8.379,minor,0.0366,0.756,0.816,0.0953,0.18,98.061,4,study,FALSE,Andante
11,498600,False,0.633,0.527,A,-13.388,minor,0.0582,0.383,0.903,0.123,0.264,141.971,4,idm,FALSE,Allegro
53,101437,False,0.71,0.464,D,-8.171,major,0.0316,0.345,0.915,0.163,0.436,124.061,4,anime,FALSE,Allegro
37,311400,False,0.303,0.731,A,-7.861,major,0.0608,0.164,3.83e-4,0.284,0.224,147.386,4,world-music,FALSE,Allegro
59,230214,False,0.646,0.506,B,-11.08,major,0.0317,0.319,0.456,0.18,0.252,126.96,4,minimal-techno,FALSE,Allegro
66,228260,False,0.5,0.844,F,-5.263,minor,0.064,7.91e-4,9.54e-5,0.274,0.141,92.044,4,metalcore,FALSE,Andante
14,121142,False,0.934,0.696,C,-8.277,major,0.302,0.085,1.6e-5,0.0581,0.822,105.009,4,kids,FALSE,Andante
16,238160,False,0.545,0.601,G,-7.265,major,0.0313,0.25,3.22e-6,0.0879,0.167,110.94,3,club,FALSE,Moderato
30,237786,False,0.672,0.908,A,-5.771,minor,0.0827,0.0555,1.04e-6,0.269,0.419,117.692,4,rockabilly,FALSE,Moderato
40,205253,False,0.42,0.983,G#/Ab,-3.921,major,0.0793,2.38e-4,4.89e-6,0.345,0.661,180.056,4,metalcore,FALSE,Presto
41,187150,False,0.466,0.869,D#/Eb,-4.275,major,0.0529,0.0142,0.00241,0.115,0.185,126.113,4,trance,FALSE,Allegro
67,223199,False,0.499,0.914,B,-4.748,minor,0.0566,0.00106,0,0.13,0.345,80.049,4,groove,FALSE,Andante
25,210132,False,0.203,0.977,B,-4.15,minor,0.0979,5.39e-4,0,0.149,0.427,165.342,4,heavy-metal,FALSE,Allegro
9,137600,False,0.568,0.621,C#/Db,-9.291,major,0.0419,0.689,0.963,0.192,0.193,150.064,4,study,FALSE,Allegro
54,229826,False,0.401,0.0949,G#/Ab,-28.822,major,0.0583,0.985,0.883,0.0995,0.0293,103.858,4,ambient,FALSE,Andante
54,208339,False,0.451,0.0767,G,-12.221,major,0.0402,0.979,0,0.129,0.333,139.586,4,ambient,FALSE,Allegro
18,206066,False,0.482,0.714,E,-8.796,minor,0.0532,0.0127,0.903,0.107,0.656,155.103,4,afrobeat,FALSE,Allegro
49,226605,False,0.484,0.925,C#/Db,-4.165,major,0.0862,1.28e-4,2.38e-4,0.0831,0.245,123.966,4,metalcore,FALSE,Allegro
34,105923,False,0.331,0.967,B,-16.053,major,0.0459,0.00867,0,0.848,0.0389,100.464,4,sleep,FALSE,Andante
12,134573,False,0.553,0.311,D,-13.358,major,0.0291,0.98,0,0.198,0.269,122.105,4,honky-tonk,FALSE,Allegro
22,239986,False,0.596,0.194,G#/Ab,-25.641,major,0.937,0.849,0,0.778,0.332,133.339,4,comedy,FALSE,Allegro
30,289493,False,0.312,0.532,C,-7.181,major,0.0356,0.602,5.74e-6,0.136,0.256,173.35,4,j-idol,FALSE,Vivace
22,380505,True,0.574,0.478,C,-10.564,major,0.344,0.0736,4.52e-6,0.144,0.192,119.956,4,club,FALSE,Moderato
36,172773,False,0.668,0.974,A,-5.882,major,0.043,0.00265,1.28e-4,0.259,0.943,147.029,4,ska,FALSE,Allegro
55,256026,False,0.554,0.408,C,-10.609,major,0.0317,0.27,6.53e-6,0.26,0.17,111.821,4,cantopop,FALSE,Moderato
52,301573,False,0.221,0.0319,G,-20.259,major,0.0417,0.989,0.943,0.0674,0.043,80.491,3,ambient,FALSE,Andante
60,187764,False,0.769,0.832,G#/Ab,-5.038,minor,0.182,0.111,0,0.574,0.34,84.981,4,hip-hop,FALSE,Andante
27,245680,False,0.611,0.862,D,-2.548,major,0.0313,0.201,0,0.0399,0.917,132.025,4,j-idol,FALSE,Allegro
23,218346,False,0.468,0.346,E,-8.16,major,0.0318,0.786,0,0.303,0.58,140.354,4,bluegrass,FALSE,Allegro
61,302106,False,0.652,0.944,A,-4.804,major,0.0515,0.00225,0.276,0.103,0.454,147.078,4,breakbeat,FALSE,Allegro
76,183266,False,0.601,0.786,C#/Db,-3.706,major,0.234,0.213,0,0.209,0.79,172.156,4,k-pop,FALSE,Vivace
26,241960,False,0.612,0.845,D,-6.553,minor,0.035,0.0324,0,0.232,0.613,124.994,4,psych-rock,FALSE,Allegro
50,156721,False,0.607,0.948,A,-3.282,major,0.0509,0.295,0,0.368,0.883,169.863,4,sertanejo,FALSE,Vivace
0,158693,False,0.439,0.294,G,-10.468,minor,0.0644,0.992,0.147,0.148,0.623,84.219,4,romance,FALSE,Andante
63,322218,False,0.298,0.398,G,-14.911,major,0.0365,0.549,0.105,0.136,0.174,64.135,3,ambient,FALSE,Larghetto
35,179813,False,0.405,0.908,C#/Db,-3.629,major,0.0748,2.93e-4,5.65e-6,0.14,0.336,145.753,4,emo,FALSE,Allegro
52,225178,False,0.547,0.774,B,-4.448,major,0.0487,0.013,0,0.115,0.705,129.414,4,anime,FALSE,Allegro
50,190186,False,0.494,0.905,C#/Db,-4.662,minor,0.044,0.0367,1.41e-5,0.109,0.383,180.035,4,grunge,FALSE,Presto
34,285120,False,0.618,0.419,F#/Gb,-6.156,major,0.0279,0.309,0,0.107,0.373,131.973,4,world-music,FALSE,Allegro
53,366893,False,0.646,0.602,F,-11.316,minor,0.0281,0.0351,0.819,0.0635,0.662,131.994,4,trip-hop,FALSE,Allegro
44,245000,False,0.253,0.0588,G,-24.504,major,0.0547,0.992,0.906,0.0783,0.0344,77.06,3,new-age,FALSE,Andante
57,276146,False,0.439,0.207,C#/Db,-9.573,major,0.0297,0.608,0,0.186,0.264,136.514,4,acoustic,FALSE,Allegro
8,123146,False,0.886,0.771,E,-5.586,major,0.047,0.0913,0,0.35,0.903,105.104,4,kids,FALSE,Andante
29,213986,False,0.734,0.999,A#/Bb,-3.5,major,0.0588,0.0542,0,0.0653,0.68,135.003,4,party,FALSE,Allegro
54,206117,False,0.67,0.397,G#/Ab,-10.87,major,0.0417,0.71,0,0.11,0.214,123.969,4,cantopop,FALSE,Allegro
54,228493,False,0.608,0.953,D,-4.903,minor,0.0377,4.32e-4,0.0547,0.0937,0.377,115.16,4,industrial,FALSE,Moderato
52,342053,False,0.706,0.697,F#/Gb,-8.455,minor,0.0361,0.316,0.763,0.0681,0.377,123.993,4,trip-hop,FALSE,Allegro
0,269533,False,0.512,0.879,G,-4.69,minor,0.031,9.54e-5,0.00745,0.0824,0.484,92.358,4,alternative,FALSE,Andante
0,237463,False,0.711,0.821,F#/Gb,-5.909,major,0.0341,0.159,0,0.243,0.585,128.052,4,party,FALSE,Allegro
11,181866,False,0.505,0.267,G,-11.234,major,0.0364,0.927,1.88e-6,0.151,0.368,135.627,3,honky-tonk,FALSE,Allegro
23,355320,False,0.599,0.613,D#/Eb,-4.61,major,0.0319,0.831,0.0272,0.102,0.669,86.326,4,guitar,FALSE,Andante
53,90569,False,0.14,0.0532,C,-28.662,major,0.0393,0.563,0.889,0.0748,0.021,95.78,4,german,FALSE,Andante
28,241064,False,0.304,0.599,D,-6.221,major,0.0362,0.0155,2.6e-5,0.157,0.162,95.594,4,garage,FALSE,Andante
25,171533,False,0.58,0.388,A#/Bb,-10.189,major,0.0257,0.189,1.88e-4,0.219,0.282,146.541,4,power-pop,FALSE,Allegro
31,231280,False,0.674,0.793,G,-5.414,major,0.029,0.0137,0,0.329,0.751,131.94,4,party,FALSE,Allegro
13,84800,False,0.776,0.183,B,-15.561,major,0.0707,0.862,0,0.098,0.556,116.426,4,kids,FALSE,Moderato
75,78680,True,0.509,0.542,D#/Eb,-8.027,minor,0.442,0.019,0.00639,0.23,0.151,97.767,4,emo,FALSE,Andante
7,261731,False,0.752,0.967,C,-13.97,major,0.053,2.48e-5,0.932,0.17,0.886,143.216,4,chicago-house,FALSE,Allegro
52,284840,True,0.344,0.971,C#/Db,-4.638,major,0.106,1.6e-5,0.0806,0.0893,0.108,192.117,4,groove,FALSE,Presto
54,174866,False,0.504,0.298,G,-10.719,major,0.0345,0.725,0,0.0693,0.884,164.084,4,honky-tonk,TRUE,Allegro
11,131200,False,0.736,0.53,E,-10.326,major,0.0355,0.418,1.58e-4,0.196,0.818,113.829,4,honky-tonk,FALSE,Moderato
23,201613,False,0.509,0.977,C,-3.894,major,0.227,0.177,0.00498,0.451,0.301,139.945,4,goth,FALSE,Allegro
23,298266,False,0.717,0.963,F,-4.819,minor,0.0678,0.0311,0.00108,0.0708,0.742,125.986,4,synth-pop,FALSE,Allegro
22,263320,False,0.75,0.932,G,-5.68,major,0.0718,0.00341,0.0823,0.344,0.82,124.012,4,afrobeat,FALSE,Allegro
25,207266,False,0.61,0.983,C#/Db,-5.69,major,0.0804,0.0168,0.129,0.958,0.488,136.984,4,happy,FALSE,Allegro
20,215872,False,0.12,0.383,F,-13.301,major,0.0348,0.46,0.905,0.0933,0.0352,149.431,3,british,FALSE,Allegro
75,245620,False,0.583,0.712,D,-4.942,minor,0.0326,0.2,0,0.268,0.778,94.051,4,k-pop,FALSE,Andante
33,115199,False,0.209,0.998,A,-18.743,minor,0.048,0.248,0.921,0.88,1e-5,79.747,5,sleep,FALSE,Andante
53,304666,False,0.352,0.479,F#/Gb,-9.965,major,0.0338,0.339,3.53e-4,0.486,0.354,126.166,4,british,FALSE,Allegro
22,139466,False,0.414,0.177,D,-16.023,major,0.0305,0.885,9.82e-5,0.133,0.472,67.209,3,honky-tonk,TRUE,Adagio
54,256666,False,0.637,0.329,G,-10.366,major,0.0349,0.725,8.51e-6,0.245,0.255,177.792,4,mandopop,FALSE,Presto
10,184066,False,0.58,0.182,E,-12.245,minor,0.0322,0.893,0,0.0798,0.446,104.539,4,honky-tonk,TRUE,Andante
19,170946,False,0.53,0.196,A#/Bb,-16.187,major,0.0285,0.797,1.61e-6,0.0975,0.583,105.624,4,honky-tonk,FALSE,Andante
61,247282,False,0.622,0.244,F#/Gb,-11.319,major,0.0293,0.848,5.96e-5,0.0965,0.167,127.89,4,chill,FALSE,Allegro
14,204750,False,0.833,0.685,C,-8.959,major,0.0601,0.0509,1.08e-6,0.0599,0.436,135.019,4,kids,FALSE,Allegro
40,262280,False,0.621,0.501,E,-6.229,minor,0.0409,0.089,3.18e-6,0.104,0.304,119.897,3,electronic,FALSE,Moderato
33,109714,False,0.593,0.724,C,-8.682,minor,0.0662,0.477,0.965,0.169,0.793,140.138,4,study,FALSE,Allegro
0,88973,False,0.478,0.332,F#/Gb,-10.409,minor,0.0368,0.99,1.64e-4,0.251,0.332,106.325,4,romance,FALSE,Andante
7,407580,False,0.197,0.356,A,-12.047,minor,0.0297,0.0448,0.921,0.09,0.0383,100.033,4,iranian,FALSE,Andante
36,134453,False,0.398,0.955,D,-3.627,major,0.0569,0.0048,0,0.0833,0.665,143.729,4,emo,FALSE,Allegro
21,288573,False,0.37,0.745,B,-6.199,minor,0.0893,0.148,0.00126,0.0708,0.302,179.892,4,malay,FALSE,Presto
23,224890,True,0.552,0.851,F#/Gb,-2.594,major,0.18,0.0665,0,0.0855,0.733,102.317,4,j-dance,FALSE,Andante
10,266802,False,0.271,0.136,F,-31.641,major,0.0349,0.411,0.809,0.0729,0.0549,98.152,3,iranian,FALSE,Andante
34,212960,False,0.663,0.824,F#/Gb,-5.23,major,0.0411,0.529,0,0.138,0.846,112.983,4,ska,FALSE,Moderato
44,198688,False,0.673,0.931,A#/Bb,-4.326,minor,0.0394,3.7e-4,0.487,0.044,0.929,122.023,4,detroit-techno,FALSE,Allegro
54,180373,True,0.449,0.872,B,-4.992,major,0.0507,7.93e-4,6.2e-4,0.0642,0.788,130.22,4,garage,FALSE,Allegro
45,211822,False,0.342,0.297,C,-8.403,minor,0.0312,0.717,6.21e-5,0.131,0.071,76.657,4,world-music,FALSE,Andante
32,326560,False,0.613,0.625,A,-7.825,minor,0.0223,0.158,2.23e-4,0.14,0.712,97.822,4,j-rock,FALSE,Andante
24,344293,False,0.615,0.383,C,-10.709,minor,0.0364,0.0631,1.27e-4,0.361,0.348,82.089,4,malay,FALSE,Andante
71,263333,False,0.468,0.607,A,-11.367,major,0.0336,0.072,8.52e-4,0.225,0.886,98.429,4,hard-rock,FALSE,Andante
37,291240,False,0.56,0.752,A,-6.015,major,0.115,0.201,0,0.223,0.707,106.192,4,j-pop,FALSE,Andante
29,224400,False,0.468,0.975,A#/Bb,-2.922,major,0.0988,1.71e-4,2.11e-4,0.406,0.331,145.027,4,heavy-metal,FALSE,Allegro
45,218197,False,0.681,0.843,F,-6.213,major,0.0423,0.0421,0,0.791,0.612,104.983,4,world-music,FALSE,Andante
52,506876,False,0.427,0.262,C,-18.505,major,0.0429,0.244,0.879,0.227,0.0405,119.983,4,german,FALSE,Moderato
5,273712,False,0.728,0.993,E,-6.914,minor,0.086,0.226,0.917,0.111,0.279,137.651,4,detroit-techno,FALSE,Allegro
54,297651,False,0.421,0.573,F,-10.778,minor,0.337,0.496,0,0.179,0.549,84.782,4,dancehall,FALSE,Andante
22,148711,False,0,0.00108,C,-30.204,major,0,0.952,0.991,0.242,0,0,0,guitar,FALSE,NA
0,297612,False,0.0653,0.103,C,-20.006,major,0.0383,0.979,0.966,0.0811,0.0352,73.618,5,iranian,FALSE,Adagio
28,95946,False,0.158,0.0296,A,-20.019,minor,0.035,0.812,0.925,0.152,0.0298,76.577,4,disney,FALSE,Andante
50,197373,False,0.479,0.752,E,-4.99,minor,0.0793,0.0016,1.78e-5,0.0599,0.741,175.997,4,garage,FALSE,Vivace
22,171733,False,0.385,0.982,C,-2.329,major,0.0715,5.26e-5,1.31e-4,0.225,0.439,112.809,4,heavy-metal,FALSE,Moderato
80,334666,False,0.427,0.9,B,-3.674,major,0.0499,0.116,1.75e-5,0.119,0.599,104.655,4,alt-rock,FALSE,Andante
29,227250,False,0.48,0.146,A#/Bb,-12.876,major,0.0557,0.976,0.899,0.111,0.286,179.397,3,guitar,FALSE,Presto
39,207226,False,0.654,0.613,G,-7.329,major,0.0343,0.44,0,0.685,0.605,131.806,4,forro,FALSE,Allegro
48,277986,False,0.319,0.205,E,-14.326,major,0.0383,0.683,9.65e-5,0.114,0.196,138.493,3,cantopop,FALSE,Allegro
47,200748,False,0.565,0.776,C#/Db,-6.91,minor,0.0395,0.629,1.2e-6,0.975,0.722,79.935,4,pagode,FALSE,Andante
27,268546,False,0.449,0.971,C,-3.075,major,0.124,0.0107,2.15e-5,0.0658,0.32,102.768,4,goth,FALSE,Andante
30,295813,False,0.5,0.91,D#/Eb,-3.088,minor,0.0648,0.0974,4.29e-4,0.0682,0.556,149.964,4,j-idol,FALSE,Allegro
20,237866,False,0.396,0.8,A,-12.132,minor,0.096,0.00693,8.87e-4,0.0896,0.574,149.516,4,goth,FALSE,Allegro
24,171840,False,0.51,0.543,D,-9.601,major,0.061,0.71,0.00159,0.065,0.621,111.868,4,tango,FALSE,Moderato
10,67826,False,0.437,0.236,B,-13.26,minor,0.033,0.883,1.27e-4,0.226,0.447,89.301,4,honky-tonk,FALSE,Andante
33,276533,False,0.763,0.809,C,-4.957,major,0.0458,0.224,0,0.0803,0.689,86.606,4,salsa,FALSE,Andante
62,240217,False,0.572,0.601,B,-6.879,minor,0.0392,0.0123,2.37e-4,0.101,0.552,142.258,3,alt-rock,FALSE,Allegro
10,223819,False,0.545,0.952,C,-4.413,major,0.049,2.55e-4,0.0432,0.151,0.099,133.036,4,breakbeat,FALSE,Allegro
47,193410,False,0.705,0.811,F#/Gb,-2.966,major,0.0377,0.639,0,0.367,0.795,138.993,4,forro,FALSE,Allegro
50,177084,False,0.416,0.793,B,-4.4,major,0.0413,0.152,0,0.652,0.494,95.187,4,sertanejo,FALSE,Andante
33,110826,False,0.442,0.243,G,-11.099,major,0.0283,0.844,0.499,0.188,0.34,82.062,3,honky-tonk,FALSE,Andante
55,255586,False,0.513,0.973,F#/Gb,-4.115,minor,0.0849,4.58e-5,0.00326,0.224,0.159,121.018,4,metalcore,FALSE,Allegro
38,394149,False,0.564,0.631,B,-6.942,major,0.0327,0.207,0.249,0.121,0.374,141.965,4,breakbeat,FALSE,Allegro
49,461053,False,0.313,0.631,D,-7.734,minor,0.0395,0.0525,0.0833,0.184,0.184,119.972,4,death-metal,FALSE,Moderato
71,222093,False,0.538,0.679,E,-4.297,major,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,alt-rock,FALSE,Allegro
6,212706,False,0.557,0.832,D,-6.708,minor,0.0325,8.68e-4,0.00128,0.0975,0.75,142.702,4,power-pop,FALSE,Allegro
0,186693,False,0.509,0.261,E,-8.962,minor,0.0513,0.977,0.00285,0.109,0.173,133.327,4,romance,FALSE,Allegro
60,108853,False,0.689,0.313,C,-10.073,major,0.0366,0.789,0,0.144,0.625,133.754,4,british,FALSE,Allegro
5,68500,False,0.937,0.268,F#/Gb,-7.615,major,0.318,0.803,0.204,0.0919,0.791,119.982,4,study,FALSE,Moderato
45,278973,False,0.349,0.628,B,-7.25,minor,0.0325,0.287,0.00498,0.274,0.354,98,4,heavy-metal,FALSE,Andante
11,205573,False,0.642,0.282,B,-18.19,major,0.0405,0.513,2.47e-5,0.243,0.29,121.163,4,honky-tonk,FALSE,Allegro
37,256394,False,0.6,0.752,D,-8.517,major,0.0468,0.497,3.59e-6,0.337,0.861,176.086,4,salsa,FALSE,Presto
11,185294,False,0.563,0.699,D#/Eb,-7.282,major,0.0327,0.384,0.813,0.12,0.0622,84.991,4,study,FALSE,Andante
33,306293,False,0.623,0.926,B,-2.109,minor,0.0355,0.00426,1.59e-5,0.168,0.879,128.004,4,j-idol,FALSE,Allegro
47,238087,False,0.436,0.425,G,-6.098,major,0.0433,0.82,0,0.297,0.518,187.634,4,sertanejo,FALSE,Presto
13,148533,False,0.536,0.307,G,-12.155,major,0.031,0.494,0,0.337,0.614,120.991,4,honky-tonk,FALSE,Allegro
22,182173,False,0.455,0.805,G#/Ab,-5.346,major,0.037,0.445,2.84e-5,0.323,0.934,82.401,4,rockabilly,FALSE,Andante
8,408000,False,0.762,0.742,G,-14.771,major,0.0589,0.00433,0.889,0.153,0.821,133.551,4,detroit-techno,FALSE,Allegro
41,278106,False,0.662,0.897,E,-4.742,minor,0.0356,0.0173,0.00595,0.302,0.924,145.124,4,swedish,FALSE,Allegro
5,59760,False,0.44,0.144,D,-13.545,major,0.0463,0.976,0.465,0.113,0.543,116.972,3,classical,TRUE,Moderato
10,137066,False,0.694,0.44,G,-12.769,major,0.0467,0.34,0.952,0.199,0.884,95.738,4,honky-tonk,FALSE,Andante
67,171803,False,0.606,0.815,F,-3.818,minor,0.232,0.04,0,0.119,0.386,88.054,4,k-pop,FALSE,Andante
58,322280,False,0.465,0.971,F,-3.466,minor,0.0749,0.00366,0.00375,0.326,0.483,156.171,4,goth,FALSE,Allegro
19,260506,False,0.431,0.948,C,-1.844,major,0.113,0.0406,0.00641,0.313,0.477,169.821,4,j-idol,FALSE,Vivace
5,330732,False,0.732,0.574,B,-16.33,major,0.0718,0.135,0.434,0.0888,0.416,120.954,4,detroit-techno,FALSE,Allegro
7,484386,False,0.79,0.804,B,-13.473,major,0.0749,0.766,0.939,0.102,0.402,130.046,4,detroit-techno,FALSE,Allegro
41,295000,False,0.342,0.491,A#/Bb,-5.07,major,0.0367,0.579,0,0.202,0.184,110.039,4,gospel,FALSE,Moderato
0,232122,False,0.634,0.923,D,-4.478,major,0.0517,0.0118,0,0.0607,0.883,134.856,3,children,FALSE,Allegro
20,139521,False,0.812,0.624,A,-14.324,minor,0.102,0.0549,0,0.239,0.693,124.089,4,kids,FALSE,Allegro
44,305613,False,0.231,0.545,G,-8.92,major,0.0358,0.838,3.5e-6,0.0961,0.325,77.727,4,indian,TRUE,Andante
31,160760,False,0.8,0.441,D#/Eb,-7.942,major,0.0317,0.499,0,0.207,0.463,104.122,4,rock-n-roll,FALSE,Andante
10,364500,False,0.674,0.632,F#/Gb,-10.724,minor,0.0301,0.0112,0.868,0.119,0.341,140.039,5,idm,FALSE,Allegro
44,188766,False,0.546,0.619,A,-5.509,major,0.0327,0.533,0,0.59,0.412,128.051,4,pagode,FALSE,Allegro
42,593600,False,0.521,0.731,G,-6.115,major,0.36,0.464,0,0.758,0.728,83.667,4,mpb,FALSE,Andante
21,256208,False,0.482,0.988,F,-2.333,major,0.204,0.182,8.16e-6,0.332,0.363,157.987,4,j-idol,FALSE,Allegro
27,348826,False,0.605,0.842,C#/Db,-9.482,major,0.0553,0.0133,0.664,0.341,0.39,116.151,4,afrobeat,FALSE,Moderato
18,254586,False,0.523,0.977,C,-1.896,minor,0.144,0.0594,4.89e-6,0.37,0.6,131.043,4,j-idol,FALSE,Allegro
53,305509,False,0.649,0.683,F#/Gb,-6.49,major,0.0424,0.0313,0,0.118,0.381,130,4,anime,FALSE,Allegro
38,212453,False,0.477,0.976,A,-6.107,major,0.0841,0.00225,1.98e-5,0.371,0.453,133.104,4,hard-rock,FALSE,Allegro
48,235080,False,0.65,0.628,G,-7.16,major,0.0232,0.0483,0,0.119,0.7,84.141,4,acoustic,FALSE,Andante
21,206453,False,0.498,0.996,C#/Db,-3.836,major,0.171,4.68e-5,6.51e-5,0.0679,0.0645,118.069,4,heavy-metal,FALSE,Moderato
21,266026,True,0.694,0.409,C,-11.648,major,0.0717,0.507,0,0.0774,0.617,136.241,4,comedy,FALSE,Allegro
68,259413,False,0.557,0.845,G#/Ab,-2.926,minor,0.0346,0.0303,0.00851,0.354,0.508,123.997,4,alt-rock,FALSE,Allegro
39,414750,False,0.432,0.404,D,-12.903,major,0.0353,0.0328,7.18e-5,0.221,0.0976,128.012,4,gospel,FALSE,Allegro
