popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,multiple_artists,tempo_cat,artists,album_name,track_name
38,272253,False,0.67,0.574,E,-9.024,major,0.0329,0.329,0,0.798,0.743,131.843,4,forro,FALSE,Allegro,Pablo,Êee Paixão (A Voz Romântica),Contato
41,229600,False,0.736,0.829,B,-6.976,major,0.0376,0.0379,9.44e-4,0.16,0.542,124.959,4,electronic,FALSE,Allegro,Miranda!,Fuerte,Amante Amigo
27,248826,False,0.515,0.878,F,-2.592,major,0.0494,0.152,4.73e-6,0.198,0.822,159.917,4,j-idol,FALSE,Allegro,Nogizaka46,おいでシャンプー TypeA,おいでシャンプー
31,276140,False,0.614,0.62,C,-6.468,major,0.0474,0.176,9.04e-5,0.222,0.498,93,4,malay,FALSE,Andante,Sujatha,Chandrolsavam (Original Motion Picture Soundtrack),Aararum
25,268266,False,0.703,0.749,A#/Bb,-4.262,major,0.0318,0.0644,6.76e-6,0.0997,0.825,125.978,4,party,FALSE,Allegro,Fäaschtbänkler,Orgasmusik,Orgasmusik
13,258720,False,0.653,0.811,A#/Bb,-14.446,minor,0.0589,0.00264,0.831,0.671,0.961,144.985,4,idm,FALSE,Allegro,Plaid,Rest Proof Clockwork,Last Remembered Thing
33,129746,False,0.735,0.919,D,-3.925,major,0.0365,0.0017,0.224,0.0694,0.681,123.968,4,kids,FALSE,Allegro,Dora The Explorer,Dora The Explorer Party Favorites,"Dora The Explorer Party Mix (including ""Dora The Explorer Theme"" & ""Travel Song"")"
48,200949,False,0.634,0.675,G,-4.924,major,0.045,0.786,0,0.141,0.539,147.86,4,pagode,FALSE,Allegro,Ferrugem,Seja o que Deus quiser,Eu juro
0,373053,False,0.245,0.138,A,-12.998,minor,0.0359,0.93,0,0.115,0.284,174.957,5,romance,FALSE,Vivace,"Группа ""Загадка""",Коллекция застольной песни. Моторы пламенем объяты,"Ой, рябина кудрявая (Уральская рябинушка)"
36,198897,False,0.508,0.0459,G,-22.484,minor,0.0493,0.995,0.934,0.0984,0.0809,75.007,3,ambient,FALSE,Adagio,Alexis Ffrench,Truth - The Solo Piano Collection,One Look - Solo Piano Version
11,308333,False,0.654,0.975,C,-4.76,major,0.241,0.0936,3.24e-5,0.336,0.66,190.044,3,chicago-house,FALSE,Presto,Felix Da Housecat,Devin Dazzle & The Neon Fever,What She Wants
21,219973,False,0.351,0.929,D,-5.329,major,0.0606,5.55e-5,0.0365,0.335,0.659,101.769,4,goth,FALSE,Andante,Håkan Hellström,Samlade singlar! 2000-2010,En vän med en bil
29,300410,False,0.562,0.968,C#/Db,-1.497,major,0.0953,2.33e-4,0.293,0.346,0.613,134.933,4,j-idol,FALSE,Allegro,Momoiro Clover Z,One Night Carnival,One Night Carnival
25,269426,False,0.692,0.796,C#/Db,-5.391,major,0.0258,0.184,2.62e-5,0.353,0.737,111.993,4,j-idol,FALSE,Moderato,Keyakizaka46,黒い羊 (Special Edition),否定した未来
29,251360,False,0.387,0.854,F#/Gb,-3.07,major,0.0691,0.2,0,0.0889,0.827,173.116,4,party,FALSE,Vivace,Brings,Rockmusik,"Mama, wir danken dir"
18,297973,False,0.789,0.532,C,-8.555,major,0.0459,0.54,0.159,0.107,0.904,112.732,4,afrobeat,FALSE,Moderato,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Bienvenida
28,203893,False,0.492,0.319,A,-11.747,major,0.0319,0.703,0,0.125,0.536,108.385,3,rock-n-roll,FALSE,Moderato,Los Teen Tops,La Gran Coleccion Del 60 Aniversario CBS - Los Teen Tops,Pensaba en Ti
12,145996,False,0.862,0.718,C,-6.605,major,0.191,0.00892,0,0.0655,0.936,143.019,4,kids,FALSE,Allegro,Koo Koo Kanga Roo,Celebrate This!,Bread / Cheese / Bread
22,230426,True,0.396,0.922,A#/Bb,-3.912,minor,0.118,7.61e-4,1.91e-4,0.0698,0.684,127.339,3,heavy-metal,FALSE,Allegro,Asspera,Viaje al Centro de la Verga,Rotopercutor
29,243200,False,0.839,0.463,E,-4.9,major,0.0404,0.936,0,0.111,0.893,120.062,4,goth,FALSE,Allegro,Roffe Ruff,Bootlegs,Bättre På Botten Blues
56,208520,False,0.529,0.769,B,-6.369,major,0.0469,0.00532,0,0.19,0.66,73.946,4,world-music,FALSE,Adagio,for KING & COUNTRY,RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition),Priceless
74,263440,False,0.577,0.604,F,-5.703,major,0.0495,2.18e-4,5.79e-4,0.477,0.637,167.719,4,grunge,FALSE,Allegro,Foo Fighters,One By One (Expanded Edition),All My Life
12,152360,False,0.474,0.288,E,-14.488,major,0.0313,0.622,2.77e-6,0.323,0.522,93.985,4,honky-tonk,FALSE,Andante,George Jones,Starday & Musicor Originals,I Had You
39,211905,False,0.422,0.295,A,-11.157,major,0.0972,0.788,0,0.163,0.467,207.098,3,rock-n-roll,FALSE,Prestissimo,Los Teen Tops,La Plaga,Pensaba En Ti
20,190285,False,0.866,0.754,C#/Db,-6.553,major,0.252,0.0545,0,0.112,0.386,139.988,4,malay,FALSE,Allegro,Fejo,Rap Padayali,Rap Padayali
15,148819,False,0.632,0.197,D,-9.42,major,0.0512,0.992,5.67e-6,0.0917,0.604,107.419,4,romance,FALSE,Andante,Rashid Beibutov,Arshin Mul Ullun,Gol Gulum Galsin
10,140000,False,0.668,0.473,A#/Bb,-14.607,major,0.0583,0.443,0,0.224,0.888,112.213,4,honky-tonk,FALSE,Moderato,George Jones,The Grand Tour,Our Private Life
31,164653,False,0.599,0.812,C,-5.359,major,0.0315,0.26,0,0.227,0.852,108.94,4,rockabilly,FALSE,Moderato,Toini & The Tomcats,Traction,Charity
11,230920,False,0.259,0.366,D,-8.96,major,0.0325,0.962,0.14,0.35,0.247,81.823,3,romance,FALSE,Andante,Ivan Rebroff,Erinnerungen an seine großen Erfolg,Sehnsucht (Das Lied der Taiga-Grustij-Toska)
57,237546,False,0.529,0.739,G,-9.578,minor,0.0718,0.0237,0.607,0.171,0.138,124.75,4,electronic,FALSE,Allegro,Bonobo,Migration,Kerala
20,158773,False,0.41,0.232,E,-16.044,major,0.0343,0.518,0,0.13,0.259,134.999,4,honky-tonk,FALSE,Allegro,George Jones,Walls Can Fall,There's The Door
0,298899,False,0.314,0.238,C,-8.802,major,0.0389,0.741,0.00193,0.128,0.303,72.535,3,pop,FALSE,Adagio,Billie Eilish,Autumn Vibes 2022,Happier Than Ever
38,244066,False,0.47,0.276,G,-9.669,major,0.0338,0.877,0,0.111,0.292,151.959,4,cantopop,FALSE,Allegro,Eason Chan,打得火熱,綿綿
27,191266,False,0.497,0.921,C,-5.072,major,0.0443,0.0727,1.87e-4,0.362,0.375,150.955,4,happy,FALSE,Allegro,Scooter,20 Years of Hardcore (Remastered),C'est bleu
31,383756,False,0.456,0.658,E,-11.817,minor,0.0452,0.347,0.847,0.119,0.0273,131.006,4,idm,FALSE,Allegro,Rival Consoles,Howl,Looming
1,163854,False,0.697,0.875,F,-4.621,major,0.034,0.137,0,0.28,0.774,140.069,4,piano,FALSE,Allegro,OneRepublic,Sunny Mornings,Sunshine
42,279573,False,0.577,0.678,G,-7.064,minor,0.0432,0.0474,7.02e-6,0.0849,0.558,179.733,4,turkish,FALSE,Presto,Teoman,Teo,Rapsodi İstanbul
35,120973,False,0.395,0.995,E,-5,major,0.102,0.00337,0,0.412,0.295,102.305,4,hard-rock,FALSE,Andante,Dead Fish,Sonho Médio,Sonho Médio
23,167293,False,0.37,0.72,C,-6.303,major,0.038,0.609,0.532,0.112,0.716,160.09,4,bluegrass,FALSE,Allegro,Trampled by Turtles,Stars and Satellites,Sorry
27,303626,False,0.358,0.363,D#/Eb,-7.236,major,0.0288,0.822,0,0.369,0.229,134.649,4,j-idol,FALSE,Allegro,Seiko Matsuda,My Prelude,いくつの夜明けを数えたら
44,282615,False,0.555,0.331,C,-8.622,major,0.0354,0.434,0,0.117,0.255,124.536,4,show-tunes,FALSE,Allegro,Ben Platt,Yoü And I,Yoü And I
17,245066,True,0.327,0.768,E,-9.002,minor,0.0505,1.01e-4,0.0816,0.0948,0.464,94.66,4,grindcore,FALSE,Andante,Carcass,Wake Up and Smell the... Carcass,Ever Increasing Circles
14,88826,True,0.272,0.967,F#/Gb,-4.502,minor,0.144,2.71e-5,0.946,0.281,0.2,69.128,3,grindcore,FALSE,Adagio,Pig Destroyer,Phantom Limb,4th Degree Burns
62,200426,False,0.622,0.876,G#/Ab,-7.779,major,0.0728,0.00107,1.83e-6,0.292,0.537,142.017,4,industrial,FALSE,Allegro,Marilyn Manson,The Golden Age Of Grotesque,Tainted Love
53,183917,False,0.722,0.423,C#/Db,-12.452,major,0.042,0.692,3.74e-6,0.0875,0.944,180.018,4,children,FALSE,Presto,CoComelon,"CoComelon Kids Hits, Vol. 5",Thank you Song
17,254920,False,0.301,0.868,A,-3.598,minor,0.157,0.117,1.17e-4,0.359,0.474,173.064,4,j-idol,FALSE,Vivace,Dempagumi.Inc,WWDBEST ~電波良好!~,ノットボッチ...夏
28,202040,False,0.51,0.933,A,-4.89,major,0.18,0.0185,0,0.278,0.789,176.083,4,afrobeat,FALSE,Presto,Criolo,Viva Tim Maia,Coroné Antonio Bento
41,206741,False,0.502,0.772,B,-6.814,major,0.0315,0.0446,0,0.714,0.528,75.024,4,world-music,FALSE,Adagio,Hillsong Young & Free,All Of My Best Friends,Best Friends - Live
18,357900,False,0.531,0.958,F,-4.501,minor,0.056,0.00165,0.0476,0.338,0.129,150.008,4,happy,FALSE,Allegro,Scooter,Which Light Switch Is Which? (Extended Mix),Which Light Switch Is Which? - Extended Mix
34,208386,False,0.739,0.782,A,-5.985,major,0.0312,0.496,0.0887,0.0826,0.965,138.012,4,ska,FALSE,Allegro,Los Caligaris,Chanchos Amigos,Ser Feliz
52,171075,False,0.7,0.915,A,-3.394,major,0.0377,0.152,0,0.193,0.829,139.934,4,sertanejo,FALSE,Allegro,Henrique & Juliano,Ao Vivo Em Palmas,Tá Namorando E Me Querendo - Ao Vivo
53,243622,False,0.376,0.932,D#/Eb,-5.342,major,0.0984,4.99e-6,2.13e-5,0.318,0.319,163.956,4,grunge,FALSE,Allegro,Alter Bridge,Pawns & Kings,This is War
63,138106,False,0.555,0.925,C#/Db,-4.689,major,0.0362,1.09e-5,1.61e-4,0.0659,0.77,145.061,4,garage,FALSE,Allegro,Arctic Monkeys,Favourite Worst Nightmare,D is for Dangerous
22,174106,False,0.583,0.193,C,-18.591,major,0.0344,0.534,3.16e-6,0.332,0.445,111.422,4,power-pop,FALSE,Moderato,The Lemonheads,Come On Feel The Lemonheads,Favorite T
42,239706,False,0.584,0.692,C,-5.992,major,0.0313,0.0762,0.00122,0.0971,0.379,120.016,4,grunge,FALSE,Allegro,Linkin Park,Iridescent,Iridescent (Version 2)
19,184203,False,0.698,0.0858,E,-18.944,minor,0.0548,0.992,0.909,0.159,0.155,100.189,4,disney,FALSE,Andante,Jon Sarta,A Wonderful World of Magical Songs and Lullabies,Love Is a Song
28,189906,False,0.277,0.592,C,-4.444,major,0.0322,0.284,8.1e-5,0.839,0.23,111.743,4,rock-n-roll,FALSE,Moderato,Enrique Guzman,60 Aniversario En Vivo (En Vivo/Vol.1),Buen Viaje - En Vivo
54,137840,False,0.523,0.51,G,-9.827,minor,0.0514,0.0123,8.38e-5,0.108,0.789,120.432,4,psych-rock,FALSE,Allegro,The Beatles,The Beatles (Remastered),Glass Onion - Remastered 2009
30,102870,False,0.645,0.102,A,-17.791,major,0.0449,0.953,0.155,0.0966,0.511,91.594,4,cantopop,FALSE,Andante,my little airport,適婚的年齡,四句
41,216093,False,0.762,0.956,D,-3.398,minor,0.0421,0.189,0.0747,0.318,0.961,118.311,4,synth-pop,FALSE,Moderato,Modern Talking,Back For Good,Brother Louie '98 - New Version
17,145652,False,0.217,0.271,C#/Db,-16.137,major,0.0404,0.93,0.89,0.114,0.0452,125.542,4,disney,FALSE,Allegro,Cameron's Bedtime Classics,Alice in Wonderland,The Caucus Race
24,284640,False,0.52,0.96,D,-3.113,major,0.138,0.0201,6.3e-5,0.929,0.664,170.047,4,j-idol,FALSE,Vivace,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,仮契約のシンデレラ (中吉 ver.)
35,346171,False,0.488,0.545,C#/Db,-11.946,minor,0.0394,0.33,0.828,0.135,0.082,175.884,3,idm,FALSE,Vivace,Rival Consoles,Them Is Us,Them Is Us
21,213079,True,0.668,0.775,D,-5.386,major,0.807,0.847,0,0.744,0.492,84.915,1,comedy,FALSE,Andante,Kathleen Madigan,Gone Madigan,"Gay Marriage, Polygamy, 40's"
69,234333,False,0.615,0.702,G,-9.686,major,0.0278,0.00746,0.00431,0.0608,0.734,96.987,4,grunge,FALSE,Andante,Pearl Jam,Vs.,Daughter - Remastered
36,218000,False,0.548,0.722,D,-6.683,minor,0.0477,0.716,0.0022,0.139,0.19,125.01,3,idm,FALSE,Allegro,arai tasuku,Alice,Dear Alice
71,196906,False,0.579,0.849,E,-5.218,minor,0.0303,0.108,0,0.0909,0.581,100.021,4,alternative,FALSE,Andante,Linkin Park,Meteora (Bonus Edition),Breaking the Habit
26,260586,False,0.466,0.993,A#/Bb,-3.364,minor,0.0675,4.12e-5,9.37e-5,0.39,0.436,97.983,4,heavy-metal,FALSE,Andante,Carajo,Carajo,Noche
28,198720,False,0.736,0.948,G,-5.486,major,0.0443,0.0586,0.694,0.854,0.848,130.013,4,afrobeat,FALSE,Allegro,BaianaSystem,OXEAXEEXU,Rádio África
18,132864,False,0.407,0.523,G#/Ab,-11.176,major,0.145,0.95,2.78e-6,0.718,0.649,137.451,3,tango,FALSE,Allegro,Julio Sosa,Varón (Remastered),El firulete - Remastered
44,179439,False,0.601,0.0971,B,-20.043,minor,0.0373,0.984,0.91,0.0931,0.15,107.003,4,idm,FALSE,Andante,Kyson,atr/cal (Piano Solo),After the Rain - Piano Solo
34,209989,False,0.682,0.905,F#/Gb,-6.641,minor,0.0371,0.00275,0.0336,0.0437,0.393,120.052,4,electronic,FALSE,Allegro,Miranda!,Souvenir,Luna de Papel
37,147986,False,0.614,0.812,G,-2.761,major,0.0492,0.187,3.11e-6,0.914,0.866,131.1,4,kids,FALSE,Allegro,Dora The Explorer,Dora The Explorer Party Favorites,Happy Birthday/Cumpleaños Feliz
26,271850,False,0.764,0.838,F#/Gb,-3.182,minor,0.0463,0.231,0,0.457,0.469,140.066,4,malay,FALSE,Allegro,Fejo,Karayunnathu Enthina,Karayunnathu Enthina
43,159744,False,0.695,0.758,E,-3.27,major,0.0318,0.0894,0,0.826,0.544,111.927,4,sertanejo,FALSE,Moderato,Lauana Prado,Raiz (Ao Vivo),Vontade - Ao Vivo
49,171816,False,0.847,0.859,C,-2.661,major,0.0398,0.165,0,0.198,0.776,116.948,4,sertanejo,FALSE,Moderato,Gusttavo Lima,O Embaixador - The Legacy (Ao Vivo),Super Ex - Ao Vivo
51,248666,False,0.389,0.535,C,-7.077,major,0.0289,0.00812,0,0.0807,0.235,157.894,3,world-music,FALSE,Allegro,Chris Tomlin,Always,Always
22,155280,False,0.635,0.447,C#/Db,-10.303,major,0.0412,0.0809,0,0.108,0.234,90.044,4,kids,FALSE,Andante,Desmond Dennis,Cool Kids Jams,Twinkle Twinkle Little Star
12,65093,False,0.23,0.988,D#/Eb,-5.06,major,0.0948,1.1e-6,0.715,0.0374,0.451,109.766,4,grindcore,FALSE,Moderato,Napalm Death,The Earache Peel Sessions,Lucid Fairytale
36,178866,False,0.403,0.897,B,-4.367,minor,0.0689,0.00258,0,0.433,0.586,77.825,4,hard-rock,FALSE,Andante,Pitty,Setevidas,Boca Aberta
12,125854,False,0.745,0.362,D#/Eb,-7.323,major,0.0368,0.364,0.94,0.107,0.525,93.008,4,study,FALSE,Andante,"Sarah, the Illstrumentalist",Discover the World Vol. 2,Luau in Honolulu
21,339521,False,0.617,0.592,D,-13.854,major,0.962,0.721,0,0.752,0.465,90.721,4,comedy,FALSE,Andante,Tom Papa,Human Mule,The Human Contract
67,190786,False,0.446,0.9,A#/Bb,-3.541,minor,0.0489,1.02e-4,1.89e-5,0.0404,0.88,187.961,4,grunge,FALSE,Presto,Nickelback,Here and Now (Audio Only Version),When We Stand Together
65,338226,False,0.357,0.795,F#/Gb,-5.909,major,0.0337,0.0134,1.3e-4,0.111,0.416,97.171,4,grunge,FALSE,Andante,Alice In Chains,Dirt (2022 Remaster),Down In A Hole (2022 Remaster)
47,168093,False,0.499,0.91,G#/Ab,-2.873,major,0.106,0.606,0,0.704,0.547,165.744,4,sertanejo,FALSE,Allegro,Matheus & Kauan,Face A Face (Live),A Rosa E O Beija Flor - Live
21,272133,False,0.464,0.862,D,-2.849,major,0.0349,3.22e-4,0,0.36,0.611,147.931,4,heavy-metal,FALSE,Allegro,OConnor,Dolarización,Yo Sé Que Sabés
21,221893,False,0.712,0.225,F,-10.017,major,0.0533,0.93,0.001,0.123,0.429,87.52,4,afrobeat,FALSE,Andante,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),La luna de espejos
53,178208,False,0.705,0.496,B,-6.197,minor,0.0634,0.486,0,0.168,0.488,79.839,4,sertanejo,FALSE,Andante,Gusttavo Lima,O Embaixador (Ao Vivo),Sujeito - Ao Vivo
24,313773,False,0.295,0.738,D,-6.739,major,0.0319,0.303,0.781,0.131,0.625,171.665,4,bluegrass,FALSE,Vivace,Greensky Bluegrass,If Sorrows Swim,Kerosene
43,215399,False,0.532,0.726,C#/Db,-4.474,major,0.0296,0.0199,3.1e-6,0.099,0.404,89.971,4,world-music,FALSE,Andante,Chris Tomlin,Always,The Answer
21,109083,False,0.885,0.416,D,-8.478,major,0.0562,0.821,0,0.0874,0.855,114.969,4,children,FALSE,Moderato,The Kiboomers,Mr Pumpkin Halloween Song,Mr Pumpkin Halloween Song
49,391426,False,0.7,0.845,D,-5.69,major,0.0331,0.403,5.86e-4,0.34,0.81,107.523,4,power-pop,FALSE,Andante,Blondie,Autoamerican,Rapture - Remastered 2001
27,211480,False,0.48,0.0797,D,-19.932,minor,0.0357,0.993,0.594,0.106,0.134,86.993,4,guitar,FALSE,Andante,Cuco Sánchez,"Corridos, Rancheras, Huapangos y más",Un corazón olvidado
38,294960,False,0.622,0.789,G,-4.203,major,0.0401,0.238,2.27e-4,0.144,0.601,134.024,4,turkish,FALSE,Allegro,Tan Taşçı,Sözümü Tutamadım,Ziyan
22,304678,False,0.385,0.703,D,-5.97,major,0.0451,2.07e-4,0.0073,0.364,0.408,100.183,3,heavy-metal,FALSE,Andante,Malon,Justicia o Resistencia (Remasterizado),Hipotecado - Remasterizado
5,226813,False,0.609,0.649,A,-16.546,major,0.0502,0.00978,1.33e-4,0.195,0.748,121.88,4,detroit-techno,FALSE,Allegro,Jeff Mills,Three Ages,A Day In The Life Of A Day
36,212360,False,0.811,0.438,D,-13.494,minor,0.0346,0.137,7.85e-4,0.0893,0.558,109.271,4,hard-rock,FALSE,Moderato,Los Prisioneros,Pateando Piedras,Por Favor
21,192053,False,0.845,0.901,A#/Bb,-3.577,major,0.0425,0.359,0,0.279,0.965,120.016,4,goth,FALSE,Allegro,Roffe Ruff,Bootlegs,Jag Hör Dig Snacka Tjabo
45,208266,False,0.509,0.961,G#/Ab,-2.708,major,0.0504,0.0226,0,0.508,0.539,134.004,4,emo,FALSE,Allegro,PXNDX,Bonanza,Envejecido en barril de roble
59,317266,False,0.195,0.68,G,-6.497,major,0.0376,0.0242,2.11e-6,0.32,0.221,152.29,4,world-music,FALSE,Allegro,Hillsong Worship,Blessed (Live),Through It All
75,158463,True,0.849,0.48,A,-5.835,major,0.226,0.612,0.269,0.295,0.677,142.021,4,electro,FALSE,Allegro,Billie Eilish,Happier Than Ever,I Didn't Change My Number
40,315560,False,0.637,0.601,G,-9.175,minor,0.0267,0.378,1.21e-4,0.416,0.631,97.693,4,punk-rock,FALSE,Andante,Charly García,Parte De La Religion,Adela en el Carrousell
43,78109,False,0.179,0.05,G,-19.478,major,0.362,1.17e-6,0.461,0.349,0,81.128,1,sleep,FALSE,Andante,Rain Sounds,Soft Rain Sleep,Coastal Rain
56,278640,False,0.702,0.326,C#/Db,-6.638,major,0.0272,0.705,0,0.168,0.628,79.904,4,acoustic,FALSE,Andante,Boyce Avenue,"Cover Sessions, Vol. 3",Thinking out Loud
11,110500,False,0.686,0.248,G,-23.234,minor,0.042,0.992,0.929,0.0747,0.122,120.161,3,idm,FALSE,Allegro,arai tasuku,Fantasmagorie The Ghost Show -Original Soundtrack-,Three Strange Ghosts
28,165760,False,0.389,0.5,E,-11.65,minor,0.0385,0.864,0.098,0.0718,0.216,136.433,4,romance,FALSE,Allegro,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Patrouille des cosaques
23,450040,False,0.34,0.571,B,-7.706,major,0.0537,0.283,1.31e-5,0.211,0.222,119.895,4,groove,FALSE,Moderato,Trazendo a Arca,Habito no Abrigo,Habito no Abrigo
7,397093,False,0.378,0.234,B,-12.34,minor,0.0408,0.991,0.0289,0.115,0.143,125.034,3,romance,FALSE,Allegro,Rashid Beibutov,Bahar Sənsiz,Bahar Sənsiz
12,166153,False,0.953,0.602,C#/Db,-6.833,minor,0.337,0.156,0,0.135,0.753,130.061,4,kids,FALSE,Allegro,Pj Panda,Raised on Hip Hop,Healthy
12,179989,False,0.917,0.759,F,-4.866,minor,0.158,0.0543,0,0.0605,0.865,99.972,4,kids,FALSE,Andante,Koo Koo Kanga Roo,Slow Clap,200 Worms
19,260053,False,0.746,0.83,C,-8.609,major,0.0426,0.247,3.18e-5,0.0762,0.661,120.18,4,disney,FALSE,Allegro,Randy Newman,James And The Giant Peach,"Good News - From ""James and the Giant Peach"" / Soundtrack Version"
33,121685,False,0.41,0.062,D,-25.843,major,0.0617,0.994,0.975,0.085,0.446,173.776,4,disney,FALSE,Vivace,Jon Sarta,Piano Lullabies for Christmas,"Still, Still, Still"
59,230000,False,0.707,0.64,D#/Eb,-11.674,minor,0.0371,0.214,2.47e-4,0.0624,0.731,113.448,4,synth-pop,FALSE,Moderato,Modern Talking,Ready For Romance,Atlantis Is Calling (S.O.S. for Love)
45,227994,False,0.922,0.264,G,-11.079,major,0.0396,0.164,4.28e-6,0.0886,0.781,99.969,4,children,FALSE,Andante,CoComelon,"CoComelon Kids Hits, Vol. 2",Yes Yes Playground Song
50,188720,False,0.576,0.832,E,-5.843,major,0.0804,0.7,0,0.839,0.815,149.871,4,pagode,FALSE,Allegro,Péricles,Sensações,Linguagem Dos Olhos
43,262506,False,0.807,0.594,F,-5.756,minor,0.0306,0.419,0.00179,0.119,0.527,120.002,4,k-pop,FALSE,Allegro,Yuvan Shankar Raja,Sarvam (Original Motion Picture Soundtrack),Katrukkulle
6,202600,False,0.719,0.806,C,-12.584,major,0.0414,0.00451,0.822,0.157,0.255,130.612,4,detroit-techno,FALSE,Allegro,Robert Hood,DJ-Kicks (Robert Hood) [DJ Mix],Mirror Man - Mixed
23,238533,False,0.569,0.739,G,-6.387,major,0.0303,0.0168,7.11e-4,0.183,0.756,106.983,4,j-idol,FALSE,Andante,Akina Nakamori,コンプリート・シングル・コレクションズ〜ファースト・テン・イヤーズ<ライノ・プレミアム・エディション>,TATTOO
25,141688,False,0.752,0.811,E,-4.056,minor,0.37,0.407,0,0.443,0.541,133.574,5,dancehall,FALSE,Allegro,Vybz Kartel,The Gaza Don,Sickhead Sickhead
54,251634,False,0.419,0.706,A#/Bb,-5.936,major,0.038,0.0171,0.0244,0.0998,0.143,171.997,4,industrial,FALSE,Vivace,Rammstein,Rammstein,Hallomann
38,142355,False,0.481,0.97,A#/Bb,-4.517,major,0.104,5.85e-4,2.29e-5,0.743,0.379,98.407,4,hard-rock,FALSE,Andante,Charlie Brown Jr.,Chegou Quem Faltava - Versão do Chorão (Ao Vivo),Cheia de Vida - Ao Vivo - Chegou Quem Faltava
38,209866,False,0.386,0.995,C#/Db,-4.197,minor,0.109,3e-4,5.9e-4,0.119,0.273,175.17,4,hard-rock,FALSE,Vivace,Matanza,Odiosa Natureza Humana,Saco Cheio e Mau-Humor
21,215205,False,0.695,0.714,G#/Ab,-4.386,major,0.0611,0.00374,3.02e-4,0.177,0.77,116.035,4,afrobeat,FALSE,Moderato,Los Amigos Invisibles,Something,Something
26,187660,False,0.511,0.45,A,-10.764,major,0.0843,0.917,0.00104,0.109,0.57,117.169,4,tango,FALSE,Moderato,Julio Sosa,El varón del tango (Remastered),Recordándote - Remastered
13,159280,False,0.507,0.295,G,-13.644,major,0.035,0.466,2.48e-6,0.317,0.669,122.081,4,honky-tonk,FALSE,Allegro,Ray Price,Night Life,If She Could See Me Now
44,239360,False,0.514,0.123,A#/Bb,-11.512,major,0.0379,0.851,0.0394,0.127,0.169,122.782,4,folk,FALSE,Allegro,Prateek Kuhad,Shehron Ke Raaz,Khone Do
26,449576,False,0.611,0.861,G#/Ab,-8.743,major,0.0395,0.232,0.663,0.189,0.275,136.188,4,industrial,FALSE,Allegro,VNV Nation,Praise the Fallen,Solitary
41,204730,False,0.889,0.383,B,-8.738,major,0.0362,0.562,7.37e-5,0.143,0.767,139.979,4,children,FALSE,Allegro,CoComelon,Pumpkin Patch,Pumpkin Patch
29,174596,False,0.422,0.265,G,-13.53,major,0.0314,0.239,0.049,0.629,0.133,74.459,4,cantopop,FALSE,Adagio,my little airport,TASTE OF TEARS (Live),露體狂小丁 - Live
13,127306,False,0.81,0.599,C#/Db,-8.601,major,0.0367,0.439,0,0.0821,0.961,120.054,4,kids,FALSE,Allegro,Cooltime Kids,Kindergarten Pop,She’ll Be Coming Round The Mountain
52,302179,False,0.543,0.643,D,-8.649,minor,0.0278,0.00448,9.51e-6,0.111,0.272,104.006,4,goth,FALSE,Andante,Nightwish,HUMAN. :II: NATURE.,How's the Heart?
24,263546,True,0.309,0.967,G#/Ab,-4.8,major,0.404,5.11e-4,0,0.316,0.0836,100.498,4,metalcore,FALSE,Andante,A Day To Remember,Homesick (Special Edition),A Shot In The Dark - Live In Switzerland
58,317173,False,0.704,0.927,A,-7.157,major,0.0437,0.185,0.108,0.325,0.342,114.995,4,trip-hop,FALSE,Moderato,Röyksopp,The Understanding,What Else Is There?
56,387066,False,0.664,0.998,F#/Gb,-5.86,minor,0.0642,0.00128,0.466,0.287,0.37,149.002,4,breakbeat,FALSE,Allegro,The Prodigy,Music for the Jilted Generation,Voodoo People
